"annotation_id","annotator","created_at","environment","id","lead_time","other","price","quality","sentence","service","updated_at" 
2345,"1","2025-06-23T17:59:42.093156Z","",340,5.713,"","","","and the irritating part was when the waiter behaved as if its too normal to serve such beer ","Negative","2025-06-23T17:59:42.093156Z"
2346,"1","2025-06-23T17:59:49.485608Z","",340,7.085,"","","","we asked for the best food they have and in next    mins we had dragon chicken served ","","2025-06-23T17:59:49.485608Z"
2347,"1","2025-06-23T17:59:53.878272Z","",340,4.087,"","","Negative","eating it all i can say if it s ur best then your worst is not for humans ","","2025-06-23T17:59:53.878272Z"
2348,"1","2025-06-23T18:00:01.918588Z","",340,7.745,"","","Negative","next we ordered crispy corn not to surprise us crispy part was completely missing and masala added on top of it was enough to burn ur taste bud ","","2025-06-23T18:00:01.918588Z"
2349,"1","2025-06-23T18:00:07.317553Z","",340,5.089,"","","","all i can say if you know what a good food  ambiance and hang out place never ever visit this place ","","2025-06-23T18:00:07.317553Z"
2350,"1","2025-06-23T18:00:12.716745Z","",341,5.111,"","","Negative","very slow service  food was very cold and tasteless ","Negative","2025-06-23T18:00:12.716745Z"
2351,"1","2025-06-23T18:00:16.843151Z","",341,3.793,"","","","tables were not cleaned properly ","Negative","2025-06-23T18:00:16.843151Z"
2352,"1","2025-06-23T18:00:21.000179Z","",341,3.85,"Negative","","","not worth going again ","","2025-06-23T18:00:21.000179Z"
2353,"1","2025-06-23T18:01:46.428541Z","",341,85.122,"","","","although ice tea was decent enough ","","2025-06-23T18:01:46.428541Z"
2354,"1","2025-06-23T18:01:54.561801Z","",342,7.84,"","","Negative","chicken inside the shawarma got spoiled and smelling too   once opened it and was smelling spoiled   before ordering only i thought they might use left off chicken as this is afternoon time   ","","2025-06-23T18:01:54.561801Z"
2355,"1","2025-06-23T18:02:03.211273Z","",342,8.349,"","","Negative","but due to the trust on shah ghouse ordered it   and initially shawarma quality use to be very good and now full of mayonnaise and and no dry fruits added to it  ","","2025-06-23T18:02:03.211273Z"
2356,"1","2025-06-23T18:02:29.760325Z","",342,26.247,"","","Negative","i last order i thought it was by mistake he forgot but even yesterday i ordered shawarma and he repeated the same   food quality in shah ghouse getting bad day by day","","2025-06-23T18:02:29.760325Z"
2357,"1","2025-06-23T18:03:06.257140Z","",343,36.157,"","","Negative","i received my life times worst ever noodles from here    got a smell and taste like it is burnt over coal   though it has been two days since i tasted   my buds still remember the taste ","","2025-06-23T18:03:06.257140Z"
2358,"1","2025-06-23T18:03:10.669098Z","",343,4.102,"","","","hate that and no response from zomato for the complaint even now ","Negative","2025-06-23T18:03:10.669098Z"
2359,"1","2025-06-23T18:03:14.707576Z","",343,3.745,"Negative","","","i don t prefer to order or have something from this place again ","","2025-06-23T18:03:14.707576Z"
2360,"1","2025-06-23T18:03:17.360393Z","",344,2.306,"","","","this place is nothing as it is shown in the images ","","2025-06-23T18:03:17.360393Z"
2361,"1","2025-06-23T18:03:21.413475Z","Positive",344,3.753,"","","","the ambience maybe good  but the service is too bad ","Negative","2025-06-23T18:03:21.413475Z"
2362,"1","2025-06-23T18:03:28.739319Z","",344,6.995,"","","","the chicken salt and pepper was nothing as simple as i thought and the tai pei crispy chicken was not all crisp ","","2025-06-23T18:03:28.739319Z"
2363,"1","2025-06-23T18:03:51.271785Z","",344,4.93,"","","","and if this was not enough the add on was the main course ","","2025-06-23T18:03:51.271785Z"
2364,"1","2025-06-23T18:03:56.554418Z","",344,4.988,"","","","the name mentioned in the menu for the main course resembles more of a continental food  which creates a lot of confusion ","","2025-06-23T18:03:56.554418Z"
2365,"1","2025-06-23T18:03:57.953871Z","",344,1.107,"","","","we ordered three dishes for main course not having any about the fact that the dishes are gravies  rather than semi gravy ","","2025-06-23T18:03:57.953871Z"
2366,"1","2025-06-23T18:04:14.336934Z","",344,15.96,"","","","the worst is the suggestions from the manager  who suggested us to have a rice item along with the dishes we ordered ","Negative","2025-06-23T18:04:14.336934Z"
2367,"1","2025-06-23T18:04:25.044286Z","",344,10.405,"","","","knowing that the dishes comes with gravy and it would be too much for   people to have that much gravy  it was very disappointing to have a suggestion from them ","","2025-06-23T18:04:25.044286Z"
2368,"1","2025-06-23T18:04:40.502247Z","",344,15.167,"","","","moreover despite of showing the zomato gold coupon the code was not added and even after having such a bad experience and complaining about the food  they added an extra service charge to the final bill ","Negative","2025-06-23T18:04:40.502247Z"
2369,"1","2025-06-23T18:05:03.266700Z","",344,22.444,"","","","won t complain much about the ambience but the food menu is a bit confusing ","","2025-06-23T18:05:03.266700Z"
2370,"1","2025-06-23T18:05:27.682762Z","",344,24.102,"","","","my suggestion would be if you already had a drink or too its better not to order without asking  and importantly don t try and take suggestion from the management ","","2025-06-23T18:05:27.682762Z"
2371,"1","2025-06-23T18:05:34.765762Z","",344,6.775,"","","","been to many asian restaurants  had bad food  but never got so confused about the menu ","","2025-06-23T18:05:34.765762Z"
2372,"1","2025-06-23T18:05:43.731437Z","",344,8.672,"","","","i had sandip acharyya with me ","","2025-06-23T18:05:43.731437Z"
2373,"1","2025-06-23T18:05:48.381590Z","",344,4.354,"","","Negative","both of us are very dissapointed ","","2025-06-23T18:05:48.381590Z"
2374,"1","2025-06-23T18:05:51.448434Z","",344,2.718,"","","Negative","a big no no to this place ","","2025-06-23T18:05:51.448434Z"
2375,"1","2025-06-23T18:06:02.840230Z","",345,11.079,"","","","my peace of advice pls don t waste your money ","","2025-06-23T18:06:02.840230Z"
2376,"1","2025-06-23T18:06:09.413426Z","",345,6.236,"","","Negative","over pricy  but buffet spread has very less items ","","2025-06-23T18:06:09.413426Z"
2377,"1","2025-06-23T18:06:13.396363Z","",345,3.678,"","","Negative","very much disappointed and the food was not even hot","","2025-06-23T18:06:13.396363Z"
2378,"1","2025-06-23T18:06:29.995585Z","",346,16.284,"","","","they just cancelled the order after an hour ","Negative","2025-06-23T18:06:29.995585Z"
2379,"1","2025-06-23T18:06:35.083926Z","",346,4.782,"","","","this was not at all justified and not at all accepted ","","2025-06-23T18:06:35.083926Z"
2380,"1","2025-06-23T18:06:39.478593Z","",346,4.096,"Negative","","","had a very bad first experience of the restaurant","","2025-06-23T18:06:39.478593Z"
2381,"1","2025-06-23T18:06:41.671362Z","",347,1.848,"","","","just have been here for a team lunch  ","","2025-06-23T18:06:41.671362Z"
2382,"1","2025-06-23T18:06:45.444853Z","",347,3.46,"","","","they said they offer buffet and when we sit to eat   it s just one non veg starter and two veg starters  ","","2025-06-23T18:06:45.444853Z"
2383,"1","2025-06-23T18:07:11.476759Z","",347,25.703,"","","","when we enquire they say that sandwich is a starter  lol    and even the starters look like prepared for breakfast and served for lunch  ","Negative","2025-06-23T18:07:11.476759Z"
2384,"1","2025-06-23T18:07:14.534397Z","",347,2.739,"Negative","","","would never ever recommend this place for buffet  ","","2025-06-23T18:07:14.534397Z"
2385,"1","2025-06-23T18:07:16.552746Z","",347,1.706,"Negative","","","worst experience ","","2025-06-23T18:07:16.553742Z"
2386,"1","2025-06-23T18:07:19.469285Z","",347,2.519,"","","","would have given   rating if it existed","","2025-06-23T18:07:19.469285Z"
2387,"1","2025-06-23T18:07:45.047270Z","",348,25.276,"","","Negative","food worst taste and please dont order from here as well as from zomato ","","2025-06-23T18:07:45.047270Z"
2388,"1","2025-06-23T18:14:35.253562Z","",348,7.31,"","","Negative","i orderd double egg and double chicken maggie  but they kept half egg and the taste is worst worst worst","Negative","2025-06-23T18:14:35.253562Z"
2389,"1","2025-06-23T18:14:42.536837Z","",349,6.972,"","","","not the good one i ordered chicken keema and chicken cheese prantha from the bestseller list ","","2025-06-23T18:14:42.536837Z"
2390,"1","2025-06-23T18:14:51.536627Z","",349,8.694,"","","Negative","the stuffing was less and the prantha was not soft  it was heavy in quantity and very hard ","","2025-06-23T18:14:51.536627Z"
2391,"1","2025-06-23T18:15:18.817773Z","",349,3.943,"","","Negative","no taste in stuffing  no salt no spice ","","2025-06-23T18:15:18.817773Z"
2392,"1","2025-06-23T18:15:27.517620Z","",349,8.365,"","","","what i liked from the triptify is the packaging   ","Positive","2025-06-23T18:15:27.517620Z"
2393,"1","2025-06-23T18:15:32.300802Z","",349,4.484,"","","","no offence   genuine and honest feedback  ","","2025-06-23T18:15:32.300802Z"
2394,"1","2025-06-23T18:15:42.733569Z","",350,10.147,"","","Negative","over fried french fries ","","2025-06-23T18:15:42.733569Z"
2395,"1","2025-06-23T18:16:15.672764Z","",350,32.626,"","","","buy one get one in bengali sweets which have a limited shelf life   you guessed it right they are almost close to expiry ","","2025-06-23T18:16:15.672764Z"
2396,"1","2025-06-23T18:16:20.096590Z","",350,4.131,"","","","spicy pasta despite asking for no spice ","Negative","2025-06-23T18:16:20.096590Z"
2397,"1","2025-06-23T18:16:22.710607Z","",350,2.262,"","","","no manager on site to complain ","Negative","2025-06-23T18:16:22.710607Z"
2398,"1","2025-06-23T18:16:29.073605Z","",350,6.059,"","","","bring someone here if you wanna embarrass them ","","2025-06-23T18:16:29.073605Z"
2399,"1","2025-06-23T18:16:33.533386Z","",351,4.115,"","","","worst packing milk shake is leaked to outside ","Negative","2025-06-23T18:16:33.533386Z"
2400,"1","2025-06-23T18:17:08.202611Z","Negative",352,34.345,"","","Negative","worst experience ever  mandi lovers please avoid visiting this place to avoid huge disappointment  post office hours visited the place to have mandi  ambience was below average  there were no customers in the restaurant  we ordered   mandis  which has arrived after    minutes and the rice was cold and not tasty at all  the meat served was so tough  waste of money  not at all worth  please donot visit this place by seeing     stars in zomato profile  we will never go back to this place again ","","2025-06-23T18:17:08.202611Z"
2401,"1","2025-06-23T18:17:13.827704Z","",352,5.295,"","","","would have given zero stars if i had a option  over all this place is just waste of your time and money ","","2025-06-23T18:17:13.827704Z"
2402,"1","2025-06-23T18:17:17.528179Z","",353,3.389,"","","","me and boys went to watch match here  we are regular customers here ","","2025-06-23T18:17:17.528179Z"
2403,"1","2025-06-23T18:17:20.861149Z","",353,3.046,"","","","but manager asked us to leave abruptly in between the match ","","2025-06-23T18:17:20.861149Z"
2404,"1","2025-06-23T18:17:25.993954Z","",353,4.539,"","","","he called bouncers upon us which was totally unnecessary ","","2025-06-23T18:17:25.993954Z"
2405,"1","2025-06-23T18:17:43.719180Z","",353,1.504,"","","","can t have a good time here ","","2025-06-23T18:17:43.719180Z"
2406,"1","2025-06-23T18:17:47.727871Z","",353,3.696,"Negative","","","won t recommend this place ","","2025-06-23T18:17:47.727871Z"
2407,"1","2025-06-23T18:17:54.344314Z","",354,6.261,"","","","i didn t got the order and i kept calling the delivery guy and he was not receiving my call ","Negative","2025-06-23T18:17:54.344314Z"
2408,"1","2025-06-23T18:18:03.094090Z","",354,8.39,"","","","i don t know what is wrong with the delivery boy literally pathetic service","Negative","2025-06-23T18:18:03.094090Z"
2409,"1","2025-06-23T18:18:08.441980Z","",355,5.035,"","","","how can be polite and friendly while writing review  if we are not getting what we order ","","2025-06-23T18:18:08.441980Z"
2410,"1","2025-06-23T18:18:10.925263Z","",355,2.192,"","","","ordered a mutton hundi in zomato and got chicken hundi ","","2025-06-23T18:18:10.925263Z"
2411,"1","2025-06-23T18:18:14.807781Z","",355,3.545,"Negative","","","how ridiculous and irresponsible ","","2025-06-23T18:18:14.807781Z"
2412,"1","2025-06-23T18:18:56.722234Z","",356,41.613,"","","Negative"," no one is a royal guest     food       ambiance       service       vfm       i unfortunately took my guests to khaan saab and learnt a life lesson   never try experiement new places when you have guests       we ordered mutton galauti kebab  mirchi chicken tikka and paneer tikka for starters   what place doesn t have mint chutney when you serve kebabs    ","","2025-06-23T18:18:56.722234Z"
2413,"1","2025-06-23T18:19:02.763710Z","",356,5.719,"","","Negative","yes  they dint have mint chutney   and galauti kebab was so difficult to finish    pata soup was no better too  ","","2025-06-23T18:19:02.763710Z"
2414,"1","2025-06-23T18:19:38.653039Z","",356,35.585,"","","Negative","in main course we ordered tikka biryani and veg biryani   and they dint have mirchi ka salan in this   tikka biryani was sweet on taste  ","","2025-06-23T18:19:38.653039Z"
2415,"1","2025-06-23T18:19:42.452371Z","",356,3.505,"","","Negative","it actually tasted like drumstick curry to me  ","","2025-06-23T18:19:42.452371Z"
2416,"1","2025-06-23T18:19:47.496202Z","",356,4.729,"","","","such weird analogy but true   raita was the only thing i liked of all  ","","2025-06-23T18:19:47.496202Z"
2417,"1","2025-06-23T18:19:50.852094Z","",356,3.077,"","","","they dint have lassi soda or milk shakes too  ","","2025-06-23T18:19:50.852094Z"
2418,"1","2025-06-23T18:20:04.767851Z","",356,3.477,"","","","i dint even bother to click any pics   what a way to disappoint my guests     ","","2025-06-23T18:20:04.767851Z"
2419,"1","2025-06-23T18:20:08.330338Z","",357,3.257,"","","Negative","taste was pathetic    i didn t like it    ","","2025-06-23T18:20:08.330338Z"
2420,"1","2025-06-23T18:20:11.485134Z","",357,2.864,"","","","roadside ice cream would be better than this ","","2025-06-23T18:20:11.485134Z"
2421,"1","2025-06-23T18:20:22.206518Z","",358,10.349,"","","","i ve been coming to this branch on a weekly basis ","","2025-06-23T18:20:22.206518Z"
2422,"1","2025-06-23T18:20:40.149780Z","",358,17.637,"","","","off lately  like from   weeks or so  whenever i ask for the beer of my choice kf ultra or kf draught   you guys just bluntly tell me that it s not available ","","2025-06-23T18:20:40.149780Z"
2423,"1","2025-06-23T18:20:45.941469Z","",358,5.49,"","","","once  i ve asked karan directly and he told me that they d be available only during the weekdays ","","2025-06-23T18:20:45.941469Z"
